doc_id|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
53|-0.16060868012642326|-0.184716848494896|0.2464503475867695|-0.05920458745275552|-0.3249331948206793|0.15296869301151547|0.28697736268737356|-0.0052944364629489826|0.00923885576853565|0.16069622140327922
54|-0.0038179053102059403|-0.06990665360574581|0.004935003628643258|0.14119125280754583|0.09431239070863041|0.0008829080615422796|0.07307750152511773|-0.0706132028928888|0.18907955077609062|0.06146133820551932
55|-0.03247144303507804|0.04264691880141676|-0.002119334923132208|0.15231276656848225|0.09793761647269879|0.04673875075064444|0.059163751891889965|-0.009409047794577474|0.11449872454186891|-0.016082797611170385
56|0.030071342088884775|0.17595602291261683|-0.06876389993511953|-0.01121957695444082|0.09407379542083093|-0.12604780675455282|0.07509133357894551|-0.08244283390293769|0.08921792731465605|0.016717308743364866
57|0.09648463748000528|0.553507732981112|0.18297838641980135|0.0710246582766158|0.032284621921475555|0.3871313998098681|0.05031567560717557|-0.021139821280544063|-0.15659076159427898|-0.025849429325198597
58|0.20761111819486694|0.008489633878365543|-0.019753985028403347|0.11988896831655765|0.10254409059711099|-0.17645567631505732|0.17526730523257364|-0.1695854457940427|-0.06009153611356342|-0.15199489016357343
59|0.05046832302205325|-0.03324729025630856|0.09972309120505761|0.08997630236045971|0.12258633530077558|0.12389756923550754|0.0014575853706296892|-0.00805075718632358|-0.15969764813721968|-0.16589284734751972
60|0.16469408375711123|-0.047636461959954066|-0.01545356353092464|0.18178275188219875|-0.005071903396312725|-0.17802387566911737|0.12213686059963519|-0.17664690768614055|-0.025737932210912574|-0.09041871619082736
61|-0.1409421874834622|-0.03462838824615878|-0.1009244229121273|0.13689215269946778|0.047949047288332686|0.11327788058830782|-0.1565441835865795|0.07421385510973862|0.10597752597178416|-0.29736541518043896
62|-0.011059521522517985|-0.02082136935975777|0.007382121232689626|0.5614100053271744|-0.2591495554551379|-0.16217235610966194|-0.1368511888187229|0.12699559357750828|0.053227261081534756|-0.1513046694885618
