term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
condition|-0.04672138908058839|0.031113998744702605|0.001543774064345836|0.018526663197135335|0.037418315720239126|-0.027160355291473284|0.025051316342317494|0.0448840602293146|0.0429695562301242|-0.03413118954994235
conditions|-0.014335882111940621|-0.01679124727899992|0.02136890738509251|0.029429246655870853|0.009266742762349763|0.006300351971512989|-0.007928793811049684|-0.06220522150755201|0.006808948455182754|0.08241467778779481
conduct|0.02495691885948727|-0.012194643623596199|-0.014010109552032217|0.009864672576271733|-0.019637230002071012|-0.016471308463972018|-0.016358628553883883|-0.004880749234586778|0.013950333008023265|0.0013125147253833709
confidence|-0.038753060896044654|0.08111563114925827|0.0709265554686621|0.005275609936199189|-0.011780984828417523|-0.057983169744416495|-0.08370213669402302|0.11153945367971557|0.001191923108957071|0.023520019214981952
confucius|0.05253764474782661|0.008220166797463055|-0.00787010907015258|0.005013314810917377|0.021759031999202632|0.031088688391098542|-0.01904039936337026|-0.015564336597731272|0.02812127098817019|-0.007542952452026432
congratulation|0.010659491403079167|0.0069139103866374|0.019433141971565746|0.027834328414814435|0.001269355317663253|-0.01803906534562787|0.029570430833437418|-0.019706360771183005|0.006556197247988552|0.009483807326987817
connexion|0.02975537509610567|-0.0036326030523031313|0.01484375379117027|0.013515562338356187|-0.014682736971397155|-0.017481955294057324|0.03363953282588745|-0.024870334992024824|-0.008027044014584142|0.015060245689326334
contention|-0.0025728740922862643|-0.003632298549582275|0.009093464132803885|-0.08513241690089685|-0.026135930400477562|-0.011652306027072092|0.03916281516805612|0.009506631947157815|-0.05239272058649114|-0.06569518673411127
continue|0.0037417895595569443|-0.006110011312715051|0.026784555638131306|-0.0018908572142775104|0.009865231872098043|0.00044887772584825615|0.020303044110115808|0.037926540544698184|0.038279504678283546|0.011194653422576422
continues|0.012451438426170294|-0.004537741328747335|0.011566262055730556|-0.0037896778026212424|-0.012215631837072943|-0.02030538106623694|0.02106699038206666|-0.04742882917885528|-0.01727903465483994|0.029980307960702408
contrary|-0.0026326250482336775|0.011866199397673275|0.028145981997779856|0.042728895120569994|0.011407034355764742|-0.023984480649487692|-0.02400403107965102|0.04045463654556615|-0.02642662157609529|-0.0372563244415646
correct|-0.01151282500820956|0.005775031408420349|0.000400776444694142|0.003217830093601086|-0.012201744985785298|-0.03365595709614721|0.016957455041709518|0.0059322166375676425|0.04451959192341905|0.0016986826331426114
correctness|-0.01467459736932624|0.003561007914423687|0.008168120591756664|0.024036123127403608|0.05419443607574266|-0.02069308115848867|0.025396288029441588|0.025087561957356865|0.01709445725616848|-0.0036883160035803613
correlate|-0.06401429374391707|0.047221134666106446|0.002768628930229068|0.027457227812563163|0.034385214898505774|0.0034866688764267173|-0.02570163827599253|-0.010410604970206128|-0.0005550949705314023|0.00294120376846168
couch|-0.025603437999919983|-0.021206210397674435|0.19197848875556311|-0.11017024103934366|0.09147408211889557|0.10444168619978608|0.05635935964620557|-0.27224722846263194|0.10150353782632962|-0.11031477205476112
country|-0.0092822436007703|0.040600244086234055|0.019411966837814223|0.06707951851515542|0.039716812748094105|-0.00010316381718604092|-0.012148013494580345|-0.01169513680641505|-0.008590274493086717|0.004482918070062853
course|0.02749024782427861|-0.023809389276898813|0.035869772261947784|0.019642668046996895|-0.03668415894692611|-0.007589356885972548|0.0525206199529387|-0.033878954472937435|0.014042738250742082|-0.06502363882347435
cross|-0.027853917530186293|0.018228007363080462|0.03034267797483718|0.03877963666701383|0.006172737602392203|-0.09773464438429613|-0.03655842409710116|0.04202437240503952|-0.10808171163168069|-0.029976273273772013
danger|-0.02223454737313349|-0.04618041315659073|0.06722086935635084|-0.04206258257714062|-0.03684268645089922|-0.07827244039445283|0.022976622673854846|0.06120681225740962|-0.06233727419887433|0.020936151568255176
day|0.04124321199804878|-0.016049015446329053|-0.010336620893598858|0.006732805575374701|0.06649783784724916|0.03477163558781157|-0.04183885275915434|-0.004132533986291099|-0.03896568199171161|-0.0006318937546555226
days|0.004828416164838063|-0.03461149420170098|0.044705885448898454|0.014013831753100748|0.055098443212465896|-0.018854225337683196|-0.06866962037340331|-0.05874316137933577|-0.06427457730502435|-0.037942795333127666
decay|-0.005022886113560016|-0.04214441470322735|0.0073929207714803135|-0.04768401507895836|-0.001557668521020679|0.11245266457062417|0.006917041660784544|-0.0442085738469045|-0.0803710818700792|-0.03371405969901539
deep|0.05353589610872905|0.007407366198810974|-0.0030335521218302903|-0.016371771886572604|0.03077800824985389|0.021750970432145647|-0.03548087625525681|0.004231925800330634|0.011433934969305014|-0.004931921851467262
defile|-0.016527992554036752|-0.013839440197088701|0.14149116716812793|-0.04840567532648467|-0.05877352969764093|-0.12183885352882942|0.019195053739879793|0.11987355761717398|-0.17085856805219055|-0.05110984320148222
denoted|0.003062931233065288|0.028275612368180245|0.04031187154852294|0.030821378626901954|0.010140008781900649|-0.004482440664201335|0.012058453067104217|0.029304543950630698|0.009147935551485171|-0.03514352220401377
denotes|-0.008850984142977225|-2.6652246539540232e-05|0.008207888395582187|0.035830556207091226|-0.021277200926220576|0.021485110304428866|0.017028260815931933|-0.0678695757467134|-0.06468802866904784|0.0446615996375845
described|-0.004522501236848912|0.007527081101503254|-5.4757611787423264e-05|-0.04589501996926755|-0.0038378072568724573|-0.03793410494690401|0.035383882086557183|-0.010716642407326771|0.03336836531022262|0.017972833476390303
desire|-0.046951816995645664|0.1473013205014585|-0.01365042518312603|0.059046208180295476|0.026439665609536322|-0.027831799074663682|-0.006444606788855713|-0.0005125901186294982|0.023691795257667726|0.04413472643736401
diagrams|0.11845272008565016|0.028151606891884628|-0.015067873413201024|-0.02283088691090032|0.028660999683311345|0.02441720979650604|-0.05540889790144416|0.0038068786012721233|-0.02211277501321011|0.01485555937682353
did|0.014810045173563489|0.04466672727975835|-0.017870864111598245|0.02985853223912933|0.011770952564925016|-0.02103723661425565|-0.034405661050344816|0.04048496807998852|-0.009903086487125517|-0.025268258145718644
different|0.030593274462202027|0.018371922369753105|0.0168121371634729|0.04022558081795802|-0.030669513270275756|0.044048601603252434|0.04129086262257042|-0.005720157905061704|-0.048052691951401834|-0.024372341835322258
difficult|0.006968203023091478|-0.000764269244094527|0.005758861505120651|0.046054799986705884|-0.017123849046296675|-0.03825737246793909|-0.006153263620202273|0.005010010763455507|0.010907857856401687|-0.01156866169565184
difficulties|-0.02669092433926205|0.021383643742013157|-0.029819145049494008|0.12588554895655155|0.10605433017238944|0.007983974612606049|0.07477949211431349|0.1774432102169897|-0.04006065174199706|0.02313606686692462
difficulty|-0.033910508276244235|0.035915720392341366|-0.09681747581695227|0.05323704266218148|0.06337938866967889|-0.05020834168684999|0.042633373208150374|0.11700380921439933|0.012802076541030489|0.013362498404589656
directed|-0.003999604748469183|-0.008564880603693233|-0.025256690480692415|0.0012383833027861703|-1.0366762038429775e-05|-0.03132981398211086|0.06698041917947627|0.05033690182733647|0.025571407800073997|-0.00938919126980153
direction|-0.021151212537366054|-0.013855703618529489|-0.023325378114801808|0.018704691380536962|0.014480821914665319|-0.03214665556962504|0.047653249088635156|-0.05834294461490772|0.014866124902850901|-0.004471864743557793
disappear|-0.04145971673662139|0.04077334933967135|0.01258857554217968|0.007200505970037496|0.030087961648131736|-0.012466801225662929|-0.0809023847753912|-0.06292700860044238|0.0559352572502625|0.08346783857870343
disorder|-0.011220793371922678|0.03948405934729567|-0.0118186535637964|0.06001640358762788|0.014508545273729464|-0.03195998210933302|-0.027662954897679552|0.026663871064274893|-0.015571243714181155|-0.023727150092590892
distress|0.003990408684604326|0.03344844616940188|0.053822796073064554|0.011456083505569724|0.03634490739421669|0.06234807759873207|0.08781289503249798|0.06212337857659629|0.03489152984635434|-0.14003644735256723
divided|-0.006144326687835363|0.0007042274802105603|0.0009537145031651217|-0.0005462096481313085|0.005586209895916456|-0.0022539875396025643|-0.00023934148580122651|0.0025115042935116147|0.003923403711802286|-0.006173285204121662
divination|0.036583926833392136|0.019322467679460106|0.018633238746062854|-0.017482507794780677|0.03191148449310771|0.038355651256468205|0.0006198086661810419|-0.040500522282437945|0.003388137634773417|-0.042117015557524735
docility|0.04076986561529202|-0.022186324997871192|0.027758390568053407|-0.016552084202099446|0.030619376685487962|-0.003979355018064958|0.053191625453259006|-0.07053349430339603|0.02121473915182751|0.009426676025787343
does|0.029776849349772587|0.01045020627870336|0.0029137779414488817|0.05902570881282647|-0.0428566684623696|-0.0040861011812541774|0.008062837262095349|0.001084637116651937|-0.00228649361881866|-0.0019618484845308126
doing|0.013821655498880953|-0.014261261696738171|0.045926857103523|0.007808961128244507|-0.007645807234751954|-0.02575271133893001|-0.02184485747684154|0.03369545270761601|0.07286957599300592|-0.001905084329140623
dragon|0.1758288970561115|-0.00329205652921707|-0.10525011662480406|-0.14134813621400186|0.14136532883946754|0.05042954800983549|-0.0899117582150205|0.0408222636738172|0.09086061710196516|-0.039779009409456494
duke|0.037737910067386936|-0.024044547256285187|-0.055570663348502615|0.01227440666552333|0.04176078050777355|0.016290677471050372|-0.05793517271150894|0.024937057457984586|0.04244646778011672|-0.038144952294681234
dynasty|0.019886346205990585|0.00769314668651596|0.025276301333047563|0.021324234468731263|0.052500492857178005|-0.025319608430158905|-0.03490770900325642|-0.017298085822283954|-0.04535241881185544|0.023683313637756744
earth|0.3203958926390152|0.06084459972841369|-0.04519917408970314|0.01224491687547407|-0.055838662071235286|-0.06431362662211408|0.09006704848910509|0.07932060377474721|0.0824325883743583|0.01393891549365858
ease|0.0008792309425517208|-0.03325702904033945|-0.015381885115208178|0.01071324387953856|-0.01834500424159673|0.011857126104446057|0.03625849346494284|-0.00714382495873373|-0.052802421643676996|0.04795021428950198
