term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
agree|-0.029995410820054497|-0.034138505186490364|-0.004514426716591583|0.02339995307456611|0.005271891422738437|0.01665798237302251|-0.0033350338454465017|-0.008539174384869137|-0.03377851075405281|0.03795775424767653
aim|-0.012809005776943553|-0.013936551787493598|-0.006095693317998981|0.012276352121652744|0.0018630825520498837|0.012899110951572082|0.0007944492490978817|0.0041276503293000725|-0.004953991682417794|0.02927826034492965
air|-0.00010992094066184311|-0.0003519930930180586|-0.0028675567229563903|0.0034472633215605524|0.008972719134631279|-0.000514504028244979|-0.018949441340953995|0.02591089735681518|-0.0026557083335934746|-0.009616042102964366
airs|0.0017555159285924655|0.015311464339303135|0.004833972254042986|-0.008813838625207503|0.01973195511573608|0.037460708476488414|-0.0199161142242697|-0.008985124373925256|0.016437224333149755|-0.016339981753789822
alienation|0.03395074442811726|-0.0076300869416667475|0.0007135515864145074|0.023388902830091145|0.003771602962918983|-0.019534042740168202|0.022250415321217416|-0.01695620027673961|-0.003318777861783372|-0.03488820258884844
allow|0.008235114835391018|0.048319812648172374|0.0228597391155451|0.006511487368825767|0.009162679969431733|0.0200958047534759|0.0022791588485041097|0.011755031326913763|-0.011573671957162489|-0.00907675688270094
allowed|0.0040797927756265825|-0.0035257086685686278|-0.005948492330984896|0.011873342267180542|0.00295188260661528|0.00726821692231551|0.0271328101618565|0.0044799401455798615|0.01035605474011651|-0.0018527448589593127
aloft|-0.017025842821456687|0.0005264995304016497|-0.021496767071351765|0.0002506922100092818|-0.007837850059891167|0.008570939553715119|-0.004896923597152619|0.0007835580644307011|-0.0017485935515306706|-0.033917835800261864
altogether|-0.018561291316528488|0.005280522913437481|-0.003349942472378033|0.008125405424620652|-0.004219134397727344|-0.013818465766499883|0.0060251187278438385|-0.01765832559173165|0.01571663205268127|0.006337254596815565
amid|-0.0020871551525694547|0.009688735095978694|0.016102559467744443|0.002130805846767127|0.012111111741751683|-0.006404762781268265|-0.021914045893847347|-0.014441830414663667|-0.003689438105146477|-0.013112374270556776
amidst|0.01273851538112942|-0.0048657563334352895|0.02614934330985429|0.027358730754410754|-0.0036119346933336546|-0.016034811068304917|0.003244255043857481|0.0003642033493191881|-0.013716616984443125|-0.03250114586066063
analects|-0.0015405905713334355|0.013785700587595541|0.000550326988862361|-0.0003701235264176219|-0.004248453163205898|-0.014974158454615725|-0.015329881052172811|0.003192504841908185|0.0035705197222288885|0.023452976533532413
ancestors|0.03334884688018567|-0.012651109342986683|-0.004776189228211392|0.005402350711762616|-0.004194461782229622|7.39638681837984e-05|0.019924026998138077|-0.019357817664964642|-0.013837113998179216|-0.0031672904817696525
ancestral|0.06730645724851395|-0.023150236464710355|-0.03192808355027797|0.02402860245236944|0.019894641107463786|-0.0051643131744847715|0.014122231050313424|-0.03982630859775514|-0.039492716406839545|-0.007770247945494667
ancient|0.02049919966709439|-0.012764433167618851|0.005871399126247484|0.006853503506415438|-0.004291264705703449|0.004370501997270957|0.023850177012013384|-0.017554421511721863|0.011977116482942552|-0.003796131209689422
angry|0.004705787457689159|0.0007635673594429228|0.012480604218739413|-0.0034999047319816835|0.009484568123964168|-0.014981344398895757|-0.00035862794792588853|0.009504564639879517|-0.011869020964973444|-0.012610044309216407
animal|-0.00044093952007150133|0.0050220192386612435|0.004955195477091628|0.036098525878230384|-0.024929396041419097|-0.012177152843909151|-0.01847124287725484|0.014547217603509008|0.015313918776549123|0.006533424138157127
anp|-0.004545147777028282|-0.011639148755878157|0.02199527934231051|0.004236702304150621|0.022072159797407554|0.015794099727323426|-0.013486806686741327|-0.0037361157106661955|-0.0034900348097734028|-0.019437723763472928
anxiety|-0.007907254544076927|-0.01904206096380568|0.012117895979324817|-0.002881274422504651|0.019104690006108475|0.01970427579304368|-0.012846933231837337|-0.042474622702754664|-0.012845984618102348|-0.0025537706206804605
anxious|0.03360801745832411|-0.01264982936547676|-0.05379456105859821|0.004240541915679179|0.0039319542974606166|-0.016060921006192636|0.02076811159584811|-0.023028701989057702|-0.01781782389224752|-0.020760052646239625
ap|-0.010865151027886252|-0.010597536341979057|-0.015198287922227558|-0.033494306170244945|0.009561146740513272|-0.0088969519898448|-0.0039320740437178234|-0.01643664582463274|0.02531333118952829|-0.009435752171862334
apart|0.005142462797360377|-0.01997305927466274|-0.006089664889109722|-0.018637495010054374|0.012777285555807419|0.017749702400550234|-0.019658338575831203|-0.013525543968514318|0.0228877186997033|-0.012288279067041469
appear|-0.004294111663224165|-0.011322172389413118|0.01688802809319781|0.014173364306726454|-0.02020276901979946|0.00665025508339528|0.030883473722836702|0.001742257214353333|0.02661116704419697|0.0285764303643448
appearance|-0.0007537834528461959|-0.01624002082155753|-0.002527778236354595|-0.006402545751804693|0.023707523090910485|-0.009123919971578966|-0.0025161376114229144|0.040940094926711884|-0.04191681625345629|0.015190494175052617
appears|-0.006329275637501183|-0.00674014651230574|-0.0006181414782484957|0.005397184207052155|-0.027868402164787528|0.007623733373394303|0.008325674129448665|0.027637102003881357|-0.029912521285404288|-0.004001834834559682
appendix|-0.019668364846672098|0.00014129845017068346|0.002746784863134721|0.027672857160574073|0.0006202638758982526|-0.00550981860119935|0.03350404888023108|0.008285499444435823|-0.0263780315931359|-0.019361805688639006
appendixes|-0.0023286131820169998|-0.005693202662409268|-0.010130997015568041|0.0013536262028232711|0.0045383049555718915|0.0025155909427497535|0.026626399252200516|0.02131561997699215|0.011563636881060144|-0.00447597059662858
